👩🏻‍🔬	woman scientist: light skin tone	女科学家: 较浅肤色	woman scientist light skin tone | 女科学家 较浅肤色 | biologist | chemist | engineer | light skin tone | mathematician | physicist | scientist | woman | 化学家 | 女 | 女科学家 | 工程学家 | 工程师 | 数学家 | 物理学家 | 生物学家 | 科学家 | 较浅肤色
👩🏼‍🔬	woman scientist: medium-light skin tone	女科学家: 中等-浅肤色	woman scientist medium light skin tone | 女科学家 中等 浅肤色 | biologist | chemist | engineer | mathematician | medium light skin tone | physicist | scientist | woman | 中等 浅肤色 | 化学家 | 女 | 女科学家 | 工程学家 | 工程师 | 数学家 | 物理学家 | 生物学家 | 科学家
👩🏽‍🔬	woman scientist: medium skin tone	女科学家: 中等肤色	woman scientist medium skin tone | 女科学家 中等肤色 | biologist | chemist | engineer | mathematician | medium skin tone | physicist | scientist | woman | 中等肤色 | 化学家 | 女 | 女科学家 | 工程学家 | 工程师 | 数学家 | 物理学家 | 生物学家 | 科学家
👩🏾‍🔬	woman scientist: medium-dark skin tone	女科学家: 中等-深肤色	woman scientist medium dark skin tone | 女科学家 中等 深肤色 | biologist | chemist | engineer | mathematician | medium dark skin tone | physicist | scientist | woman | 中等 深肤色 | 化学家 | 女 | 女科学家 | 工程学家 | 工程师 | 数学家 | 物理学家 | 生物学家 | 科学家
👩🏿‍🔬	woman scientist: dark skin tone	女科学家: 较深肤色	woman scientist dark skin tone | 女科学家 较深肤色 | biologist | chemist | dark skin tone | engineer | mathematician | physicist | scientist | woman | 化学家 | 女 | 女科学家 | 工程学家 | 工程师 | 数学家 | 物理学家 | 生物学家 | 科学家 | 较深肤色
🧑‍💻	technologist	程序员	technologist | 程序员 | coder | computer | developer | inventor | software | 发明 | 开发人员 | 码农 | 软件
🧑🏻‍💻	technologist: light skin tone	程序员: 较浅肤色	technologist light skin tone | 程序员 较浅肤色 | coder | computer | developer | inventor | light skin tone | software | technologist | 发明 | 开发人员 | 码农 | 程序员 | 软件 | 较浅肤色
🧑🏼‍💻	technologist: medium-light skin tone	程序员: 中等-浅肤色	technologist medium light skin tone | 程序员 中等 浅肤色 | coder | computer | developer | inventor | medium light skin tone | software | technologist | 中等 浅肤色 | 发明 | 开发人员 | 码农 | 程序员 | 软件
🧑🏽‍💻	technologist: medium skin tone	程序员: 中等肤色	technologist medium skin tone | 程序员 中等肤色 | coder | computer | developer | inventor | medium skin tone | software | technologist | 中等肤色 | 发明 | 开发人员 | 码农 | 程序员 | 软件
🧑🏾‍💻	technologist: medium-dark skin tone	程序员: 中等-深肤色	technologist medium dark skin tone | 程序员 中等 深肤色 | coder | computer | developer | inventor | medium dark skin tone | software | technologist | 中等 深肤色 | 发明 | 开发人员 | 码农 | 程序员 | 软件
🧑🏿‍💻	technologist: dark skin tone	程序员: 较深肤色	technologist dark skin tone | 程序员 较深肤色 | coder | computer | dark skin tone | developer | inventor | software | technologist | 发明 | 开发人员 | 码农 | 程序员 | 软件 | 较深肤色
👨‍💻	man technologist	男程序员	man technologist | 男程序员 | coder | computer | developer | inventor | man | software | technologist | 发明家 | 工程师 | 开发人员 | 男 | 码农 | 程序员 | 软件
👨🏻‍💻	man technologist: light skin tone	男程序员: 较浅肤色	man technologist light skin tone | 男程序员 较浅肤色 | coder | computer | developer | inventor | light skin tone | man | software | technologist | 发明家 | 工程师 | 开发人员 | 男 | 男程序员 | 码农 | 程序员 | 软件 | 较浅肤色
👨🏼‍💻	man technologist: medium-light skin tone	男程序员: 中等-浅肤色	man technologist medium light skin tone | 男程序员 中等 浅肤色 | coder | computer | developer | inventor | man | medium light skin tone | software | technologist | 中等 浅肤色 | 发明家 | 工程师 | 开发人员 | 男 | 男程序员 | 码农 | 程序员 | 软件
👨🏽‍💻	man technologist: medium skin tone	男程序员: 中等肤色	man technologist medium skin tone | 男程序员 中等肤色 | coder | computer | developer | inventor | man | medium skin tone | software | technologist | 中等肤色 | 发明家 | 工程师 | 开发人员 | 男 | 男程序员 | 码农 | 程序员 | 软件
👨🏾‍💻	man technologist: medium-dark skin tone	男程序员: 中等-深肤色	man technologist medium dark skin tone | 男程序员 中等 深肤色 | coder | computer | developer | inventor | man | medium dark skin tone | software | technologist | 中等 深肤色 | 发明家 | 工程师 | 开发人员 | 男 | 男程序员 | 码农 | 程序员 | 软件
👨🏿‍💻	man technologist: dark skin tone	男程序员: 较深肤色	man technologist dark skin tone | 男程序员 较深肤色 | coder | computer | dark skin tone | developer | inventor | man | software | technologist | 发明家 | 工程师 | 开发人员 | 男 | 男程序员 | 码农 | 程序员 | 软件 | 较深肤色
👩‍💻	woman technologist	女程序员	woman technologist | 女程序员 | coder | computer | developer | inventor | software | technologist | woman | 发明家 | 女 | 工程师 | 开发人员 | 码农 | 程序员 | 软件
👩🏻‍💻	woman technologist: light skin tone	女程序员: 较浅肤色	woman technologist light skin tone | 女程序员 较浅肤色 | coder | computer | developer | inventor | light skin tone | software | technologist | woman | 发明家 | 女 | 女程序员 | 工程师 | 开发人员 | 码农 | 程序员 | 软件 | 较浅肤色
👩🏼‍💻	woman technologist: medium-light skin tone	女程序员: 中等-浅肤色	woman technologist medium light skin tone | 女程序员 中等 浅肤色 | coder | computer | developer | inventor | medium light skin tone | software | technologist | woman | 中等 浅肤色 | 发明家 | 女 | 女程序员 | 工程师 | 开发人员 | 码农 | 程序员 | 软件
👩🏽‍💻	woman technologist: medium skin tone	女程序员: 中等肤色	woman technologist medium skin tone | 女程序员 中等肤色 | coder | computer | developer | inventor | medium skin tone | software | technologist | woman | 中等肤色 | 发明家 | 女 | 女程序员 | 工程师 | 开发人员 | 码农 | 程序员 | 软件
👩🏾‍💻	woman technologist: medium-dark skin tone	女程序员: 中等-深肤色	woman technologist medium dark skin tone | 女程序员 中等 深肤色 | coder | computer | developer | inventor | medium dark skin tone | software | technologist | woman | 中等 深肤色 | 发明家 | 女 | 女程序员 | 工程师 | 开发人员 | 码农 | 程序员 | 软件
👩🏿‍💻	woman technologist: dark skin tone	女程序员: 较深肤色	woman technologist dark skin tone | 女程序员 较深肤色 | coder | computer | dark skin tone | developer | inventor | software | technologist | woman | 发明家 | 女 | 女程序员 | 工程师 | 开发人员 | 码农 | 程序员 | 软件 | 较深肤色
🧑‍🎤	singer	歌手	singer | 歌手 | actor | entertainer | rock | rockstar | star | 摇滚歌手 | 明星 | 演员 | 艺人
🧑🏻‍🎤	singer: light skin tone	歌手: 较浅肤色	singer light skin tone | 歌手 较浅肤色 | actor | entertainer | light skin tone | rock | rockstar | singer | star | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人 | 较浅肤色
🧑🏼‍🎤	singer: medium-light skin tone	歌手: 中等-浅肤色	singer medium light skin tone | 歌手 中等 浅肤色 | actor | entertainer | medium light skin tone | rock | rockstar | singer | star | 中等 浅肤色 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
🧑🏽‍🎤	singer: medium skin tone	歌手: 中等肤色	singer medium skin tone | 歌手 中等肤色 | actor | entertainer | medium skin tone | rock | rockstar | singer | star | 中等肤色 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
🧑🏾‍🎤	singer: medium-dark skin tone	歌手: 中等-深肤色	singer medium dark skin tone | 歌手 中等 深肤色 | actor | entertainer | medium dark skin tone | rock | rockstar | singer | star | 中等 深肤色 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
🧑🏿‍🎤	singer: dark skin tone	歌手: 较深肤色	singer dark skin tone | 歌手 较深肤色 | actor | dark skin tone | entertainer | rock | rockstar | singer | star | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人 | 较深肤色
👨‍🎤	man singer	男歌手	man singer | 男歌手 | actor | entertainer | man | rock | rockstar | singer | star | 摇滚歌手 | 明星 | 歌手 | 男 | 男演员 | 艺人
👨🏻‍🎤	man singer: light skin tone	男歌手: 较浅肤色	man singer light skin tone | 男歌手 较浅肤色 | actor | entertainer | light skin tone | man | rock | rockstar | singer | star | 摇滚歌手 | 明星 | 歌手 | 男 | 男歌手 | 男演员 | 艺人 | 较浅肤色
👨🏼‍🎤	man singer: medium-light skin tone	男歌手: 中等-浅肤色	man singer medium light skin tone | 男歌手 中等 浅肤色 | actor | entertainer | man | medium light skin tone | rock | rockstar | singer | star | 中等 浅肤色 | 摇滚歌手 | 明星 | 歌手 | 男 | 男歌手 | 男演员 | 艺人
👨🏽‍🎤	man singer: medium skin tone	男歌手: 中等肤色	man singer medium skin tone | 男歌手 中等肤色 | actor | entertainer | man | medium skin tone | rock | rockstar | singer | star | 中等肤色 | 摇滚歌手 | 明星 | 歌手 | 男 | 男歌手 | 男演员 | 艺人
👨🏾‍🎤	man singer: medium-dark skin tone	男歌手: 中等-深肤色	man singer medium dark skin tone | 男歌手 中等 深肤色 | actor | entertainer | man | medium dark skin tone | rock | rockstar | singer | star | 中等 深肤色 | 摇滚歌手 | 明星 | 歌手 | 男 | 男歌手 | 男演员 | 艺人
👨🏿‍🎤	man singer: dark skin tone	男歌手: 较深肤色	man singer dark skin tone | 男歌手 较深肤色 | actor | dark skin tone | entertainer | man | rock | rockstar | singer | star | 摇滚歌手 | 明星 | 歌手 | 男 | 男歌手 | 男演员 | 艺人 | 较深肤色
👩‍🎤	woman singer	女歌手	woman singer | 女歌手 | actor | entertainer | rock | rockstar | singer | star | woman | 女 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
👩🏻‍🎤	woman singer: light skin tone	女歌手: 较浅肤色	woman singer light skin tone | 女歌手 较浅肤色 | actor | entertainer | light skin tone | rock | rockstar | singer | star | woman | 女 | 女歌手 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人 | 较浅肤色
👩🏼‍🎤	woman singer: medium-light skin tone	女歌手: 中等-浅肤色	woman singer medium light skin tone | 女歌手 中等 浅肤色 | actor | entertainer | medium light skin tone | rock | rockstar | singer | star | woman | 中等 浅肤色 | 女 | 女歌手 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
👩🏽‍🎤	woman singer: medium skin tone	女歌手: 中等肤色	woman singer medium skin tone | 女歌手 中等肤色 | actor | entertainer | medium skin tone | rock | rockstar | singer | star | woman | 中等肤色 | 女 | 女歌手 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
👩🏾‍🎤	woman singer: medium-dark skin tone	女歌手: 中等-深肤色	woman singer medium dark skin tone | 女歌手 中等 深肤色 | actor | entertainer | medium dark skin tone | rock | rockstar | singer | star | woman | 中等 深肤色 | 女 | 女歌手 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人
👩🏿‍🎤	woman singer: dark skin tone	女歌手: 较深肤色	woman singer dark skin tone | 女歌手 较深肤色 | actor | dark skin tone | entertainer | rock | rockstar | singer | star | woman | 女 | 女歌手 | 摇滚歌手 | 明星 | 歌手 | 演员 | 艺人 | 较深肤色
🧑‍🎨	artist	艺术家	artist | 艺术家 | palette | 画家
🧑🏻‍🎨	artist: light skin tone	艺术家: 较浅肤色	artist light skin tone | 艺术家 较浅肤色 | artist | light skin tone | palette | 画家 | 艺术家 | 较浅肤色
🧑🏼‍🎨	artist: medium-light skin tone	艺术家: 中等-浅肤色	artist medium light skin tone | 艺术家 中等 浅肤色 | artist | medium light skin tone | palette | 中等 浅肤色 | 画家 | 艺术家
🧑🏽‍🎨	artist: medium skin tone	艺术家: 中等肤色	artist medium skin tone | 艺术家 中等肤色 | artist | medium skin tone | palette | 中等肤色 | 画家 | 艺术家
🧑🏾‍🎨	artist: medium-dark skin tone	艺术家: 中等-深肤色	artist medium dark skin tone | 艺术家 中等 深肤色 | artist | medium dark skin tone | palette | 中等 深肤色 | 画家 | 艺术家
🧑🏿‍🎨	artist: dark skin tone	艺术家: 较深肤色	artist dark skin tone | 艺术家 较深肤色 | artist | dark skin tone | palette | 画家 | 艺术家 | 较深肤色
👨‍🎨	man artist	男艺术家	man artist | 男艺术家 | artist | man | palette | 男 | 画家 | 艺术
👨🏻‍🎨	man artist: light skin tone	男艺术家: 较浅肤色	man artist light skin tone | 男艺术家 较浅肤色 | artist | light skin tone | man | palette | 男 | 男艺术家 | 画家 | 艺术 | 较浅肤色
👨🏼‍🎨	man artist: medium-light skin tone	男艺术家: 中等-浅肤色	man artist medium light skin tone | 男艺术家 中等 浅肤色 | artist | man | medium light skin tone | palette | 中等 浅肤色 | 男 | 男艺术家 | 画家 | 艺术
👨🏽‍🎨	man artist: medium skin tone	男艺术家: 中等肤色	man artist medium skin tone | 男艺术家 中等肤色 | artist | man | medium skin tone | palette | 中等肤色 | 男 | 男艺术家 | 画家 | 艺术
👨🏾‍🎨	man artist: medium-dark skin tone	男艺术家: 中等-深肤色	man artist medium dark skin tone | 男艺术家 中等 深肤色 | artist | man | medium dark skin tone | palette | 中等 深肤色 | 男 | 男艺术家 | 画家 | 艺术
👨🏿‍🎨	man artist: dark skin tone	男艺术家: 较深肤色	man artist dark skin tone | 男艺术家 较深肤色 | artist | dark skin tone | man | palette | 男 | 男艺术家 | 画家 | 艺术 | 较深肤色
